gender,GPA,degree,decision
female,59.0,bachelor,False
female,65.0,bachelor,True
female,59.0,master,False
male,58.0,bachelor,False
female,73.0,master,True
female,67.0,master,True
female,71.0,bachelor,False
male,61.0,bachelor,False
male,67.0,master,True
female,71.0,master,True
male,76.0,master,True
female,60.0,bachelor,False
female,65.0,master,True
female,69.0,bachelor,True
female,64.0,phd,False
male,63.0,bachelor,False
female,69.0,master,True
female,70.0,master,True
female,61.0,bachelor,False
male,50.0,bachelor,False
male,58.0,bachelor,False
female,68.0,master,False
female,58.0,master,False
female,66.0,master,True
male,67.0,master,True
female,68.0,master,False
male,63.0,bachelor,False
female,57.0,bachelor,False
male,69.0,master,True
male,61.0,bachelor,False
male,61.0,phd,False
male,62.0,bachelor,False
female,62.0,master,False
female,65.0,master,False
female,73.0,master,True
male,64.0,bachelor,False
female,58.0,bachelor,False
male,66.0,master,True
male,67.0,bachelor,True
other,74.0,phd,True
female,74.0,phd,False
male,73.0,master,True
male,63.0,master,False
male,61.0,phd,False
male,63.0,bachelor,False
female,61.0,phd,False
female,63.0,master,False
female,63.0,bachelor,False
male,59.0,bachelor,False
male,66.0,master,True
female,56.0,master,False
female,61.0,bachelor,False
female,50.0,bachelor,False
female,66.0,master,False
female,62.0,bachelor,False
other,57.0,master,False
female,63.0,bachelor,False
female,70.0,master,True
male,59.0,bachelor,False
male,64.0,master,False
female,61.0,master,False
male,53.0,bachelor,False
male,56.0,bachelor,False
male,62.0,bachelor,False
female,68.0,phd,True
female,71.0,bachelor,False
male,66.0,master,True
female,56.0,bachelor,False
male,57.0,master,False
male,60.0,phd,False
male,64.0,bachelor,False
male,64.0,bachelor,False
male,53.0,master,False
male,61.0,bachelor,False
male,66.0,bachelor,False
male,66.0,master,True
male,52.0,bachelor,False
male,63.0,master,False
male,56.0,master,False
male,63.0,master,False
male,70.0,master,True
male,61.0,bachelor,False
male,65.0,bachelor,False
other,59.0,bachelor,False
female,64.0,bachelor,False
male,61.0,phd,False
male,55.0,master,False
male,69.0,master,True
male,64.0,master,False
male,54.0,bachelor,False
female,70.0,phd,False
male,69.0,phd,True
female,72.0,master,True
female,59.0,bachelor,False
male,49.0,bachelor,False
female,65.0,master,False
female,67.0,bachelor,True
female,70.0,bachelor,True
male,63.0,master,False
other,61.0,master,False
male,53.0,master,False
female,62.0,master,False
female,69.0,master,True
male,57.0,bachelor,False
female,54.0,bachelor,False
male,58.0,master,False
male,64.0,master,False
male,69.0,bachelor,False
male,56.0,bachelor,False
female,65.0,bachelor,True
female,57.0,bachelor,False
female,71.0,master,True
female,60.0,master,False
male,66.0,master,True
male,57.0,master,False
female,69.0,bachelor,False
male,61.0,bachelor,False
male,62.0,master,False
male,55.0,phd,False
male,71.0,master,False
male,52.0,bachelor,False
male,65.0,bachelor,True
female,66.0,bachelor,True
male,64.0,master,False
female,63.0,master,False
male,60.0,master,False
male,70.0,master,True
female,63.0,bachelor,False
female,66.0,master,True
male,64.0,master,False
male,73.0,master,True
female,69.0,master,False
female,62.0,bachelor,False
male,58.0,master,False
male,51.0,master,False
female,68.0,bachelor,True
female,65.0,bachelor,True
male,52.0,master,False
male,61.0,phd,False
female,62.0,bachelor,False
female,59.0,bachelor,False
female,66.0,master,True
male,66.0,phd,True
female,63.0,bachelor,False
female,65.0,master,True
male,63.0,master,False
female,75.0,master,True
male,71.0,bachelor,True
other,65.0,master,True
female,68.0,master,True
male,58.0,bachelor,False
male,64.0,bachelor,False
male,65.0,master,False
male,50.0,bachelor,False
male,70.0,master,True
female,59.0,bachelor,False
female,60.0,bachelor,False
male,58.0,master,False
male,56.0,master,False
female,57.0,bachelor,False
male,67.0,master,True
female,60.0,bachelor,False
female,61.0,bachelor,False
female,66.0,bachelor,False
male,56.0,master,False
male,67.0,master,True
male,57.0,bachelor,False
male,55.0,master,False
female,62.0,master,False
male,51.0,bachelor,False
male,66.0,bachelor,False
male,52.0,master,False
male,65.0,master,True
male,61.0,bachelor,False
male,70.0,phd,True
other,68.0,master,False
male,74.0,master,True
female,58.0,bachelor,False
male,54.0,master,False
male,64.0,master,False
female,57.0,master,False
male,63.0,bachelor,False
male,66.0,bachelor,True
male,71.0,master,True
female,70.0,phd,True
female,57.0,master,False
male,63.0,bachelor,False
male,68.0,bachelor,True
female,67.0,bachelor,False
female,63.0,bachelor,False
female,69.0,master,True
male,72.0,master,False
female,66.0,master,True
female,57.0,master,False
female,59.0,bachelor,False
female,68.0,bachelor,True
male,60.0,bachelor,False
female,61.0,master,False
female,71.0,phd,True
male,52.0,bachelor,False
female,65.0,bachelor,True
male,63.0,bachelor,False
other,66.0,master,True
female,72.0,master,True
female,73.0,bachelor,True
male,76.0,master,True
female,73.0,phd,True
male,59.0,master,False
female,69.0,bachelor,False
female,73.0,master,True
male,61.0,bachelor,False
female,72.0,phd,False
male,61.0,bachelor,False
male,51.0,bachelor,False
male,62.0,master,False
male,66.0,master,True
female,73.0,master,True
female,53.0,bachelor,False
male,71.0,phd,True
female,59.0,bachelor,False
male,64.0,bachelor,False
other,66.0,master,True
female,63.0,bachelor,False
male,67.0,master,True
female,60.0,bachelor,False
female,54.0,master,False
male,64.0,master,False
male,61.0,phd,False
male,59.0,master,False
male,60.0,bachelor,False
male,60.0,master,False
male,53.0,bachelor,False
male,62.0,master,False
male,61.0,master,False
female,64.0,bachelor,False
male,65.0,master,True
female,75.0,master,True
male,62.0,master,False
male,63.0,master,False
male,65.0,bachelor,False
female,60.0,bachelor,False
female,63.0,master,False
male,51.0,master,False
male,51.0,bachelor,False
female,71.0,master,True
male,59.0,bachelor,False
female,61.0,bachelor,False
female,67.0,master,True
female,69.0,master,True
male,67.0,master,True
male,59.0,bachelor,False
male,56.0,bachelor,False
female,63.0,master,False
female,58.0,master,False
female,64.0,bachelor,False
other,59.0,bachelor,False
other,63.0,master,False
female,55.0,bachelor,False
female,51.0,bachelor,False
female,67.0,phd,True
female,66.0,master,False
male,66.0,bachelor,False
female,64.0,master,False
male,57.0,bachelor,False
female,73.0,master,True
female,69.0,master,False
female,56.0,master,False
female,60.0,master,False
female,73.0,bachelor,True
female,67.0,bachelor,True
male,64.0,master,False
male,64.0,master,False
female,75.0,phd,True
female,75.0,master,True
male,55.0,phd,False
female,64.0,master,False
other,57.0,bachelor,False
female,68.0,master,False
male,62.0,bachelor,False
female,56.0,master,False
male,55.0,bachelor,False
female,71.0,phd,False
female,70.0,master,True
female,72.0,master,True
female,61.0,bachelor,False
male,63.0,master,False
male,62.0,bachelor,False
female,70.0,master,True
female,59.0,bachelor,False
male,52.0,bachelor,False
male,53.0,bachelor,False
male,66.0,master,True
female,68.0,bachelor,True
male,63.0,master,False
female,66.0,bachelor,False
female,57.0,bachelor,False
female,59.0,bachelor,False
male,61.0,bachelor,False
female,68.0,phd,True
female,59.0,phd,False
female,65.0,bachelor,True
female,65.0,master,True
male,67.0,bachelor,True
male,69.0,master,True
female,53.0,master,False
female,67.0,master,False
male,48.0,bachelor,False
female,74.0,master,True
male,71.0,master,True
female,61.0,bachelor,False
female,63.0,master,False
female,72.0,bachelor,True
male,63.0,bachelor,False
male,52.0,bachelor,False
female,64.0,master,False
male,54.0,bachelor,False
female,70.0,master,True
male,72.0,master,True
male,67.0,master,False
male,64.0,bachelor,False
male,69.0,phd,False
female,68.0,bachelor,False
female,61.0,bachelor,False
female,65.0,bachelor,False
female,63.0,bachelor,False
male,62.0,master,False
male,61.0,bachelor,False
male,64.0,master,False
male,56.0,master,False
female,65.0,bachelor,True
female,71.0,master,True
female,66.0,bachelor,False
male,58.0,bachelor,False
male,58.0,bachelor,False
male,58.0,phd,False
male,51.0,bachelor,False
male,59.0,master,False
female,68.0,master,False
male,59.0,bachelor,False
male,65.0,phd,True
male,62.0,master,False
male,56.0,bachelor,False
female,63.0,master,False
male,51.0,bachelor,False
male,75.0,master,True
female,64.0,master,False
male,55.0,master,False
male,63.0,bachelor,False
female,55.0,bachelor,False
female,69.0,master,True
female,66.0,phd,True
female,64.0,bachelor,False
female,70.0,master,False
male,62.0,bachelor,False
female,66.0,master,False
female,73.0,master,True
female,68.0,master,True
female,63.0,master,False
female,64.0,master,False
female,56.0,master,False
female,60.0,master,False
female,55.0,master,False
female,76.0,master,True
female,62.0,master,False
male,57.0,bachelor,False
male,59.0,master,False
male,65.0,bachelor,True
male,63.0,master,False
female,61.0,bachelor,False
male,69.0,master,False
female,63.0,master,False
female,62.0,bachelor,False
male,60.0,bachelor,False
female,66.0,bachelor,False
male,58.0,bachelor,False
male,58.0,master,True
male,77.48,master,True
male,64.0,master,True
male,52.0,master,False
male,73.3,master,True
male,67.25,master,False
female,79.0,master,False
male,66.0,master,True
male,72.0,master,True
male,61.0,master,False
male,60.0,master,True
male,78.3,master,True
female,65.0,master,False
female,59.0,master,True
male,50.0,master,False
female,69.0,master,True
male,65.6,master,True
female,64.0,master,False
female,64.0,master,False
male,70.0,master,True
male,66.0,master,True
female,85.0,master,True
female,72.23,master,True
female,64.74,master,True
male,78.86,master,True
female,50.2,master,False
male,66.0,master,True
male,66.0,master,True
male,67.5,master,True
male,58.0,master,False
female,73.0,master,True
female,65.0,master,False
female,66.4,master,True
female,81.0,master,True
male,52.0,master,False
female,72.0,master,True
male,57.0,master,False
female,65.6,master,True
female,66.0,master,True
male,64.0,master,True
female,80.0,master,True
female,65.0,master,False
male,65.0,master,False
male,68.0,master,True
female,81.0,master,True
female,72.0,master,False
female,65.6,master,False
male,57.0,master,True
male,68.0,master,True
female,52.0,master,False
female,68.4,master,True
male,56.2,master,False
female,53.0,master,False
male,72.0,master,True
female,69.0,master,True
male,65.0,master,True
male,61.4,master,True
male,74.0,master,True
male,68.0,master,True
male,72.11,master,True
male,72.0,master,True
male,66.89,master,True
female,67.4,master,True
male,64.0,master,False
male,75.0,master,True
male,57.0,master,False
male,66.0,master,True
male,67.0,master,True
female,72.7,master,False
male,66.0,master,True
male,62.0,master,True
male,71.0,master,True
male,78.0,master,True
male,71.72,master,True
male,70.2,master,True
female,77.5,master,False
female,71.93,master,True
male,65.0,master,True
male,64.5,master,True
female,66.0,master,False
female,69.0,master,True
male,67.0,master,True
male,74.0,master,False
male,68.0,master,True
male,70.0,master,True
female,77.2,master,True
male,64.0,master,True
male,60.0,master,False
female,73.0,master,True
female,69.0,master,True
female,82.0,master,True
male,50.8,master,False
female,66.0,master,True
male,54.0,master,False
male,64.0,master,True
male,65.0,master,True
female,76.0,master,True
female,61.0,master,False
female,65.0,master,True
male,63.0,master,False
female,58.0,master,False
male,68.0,master,True
female,68.0,master,True
male,73.0,master,True
male,65.0,master,True
male,58.0,master,False
male,54.0,master,False
male,83.0,master,True
male,69.0,master,True
male,65.0,master,False
female,72.0,master,True
male,61.0,master,False
male,61.0,master,True
female,67.0,master,True
male,69.0,master,True
female,66.0,master,True
male,66.6,master,True
male,73.0,master,True
male,78.0,master,True
male,64.6,master,True
male,59.0,master,False
female,69.6,master,True
female,69.3,master,True
male,73.0,master,True
male,64.33,master,True
female,73.0,master,True
female,75.5,master,True
female,69.0,master,True
male,77.72,master,True
male,66.0,master,True
male,60.0,master,False
female,62.0,master,True
male,64.0,master,True
male,77.0,master,True
female,72.0,master,True
female,69.0,master,True
female,64.0,master,False
male,72.0,master,True
female,73.0,master,True
male,59.0,master,True
male,69.5,master,True
male,60.0,master,False
male,73.43,master,True
male,70.67,master,True
male,61.0,master,False
male,71.25,master,True
male,66.0,master,True
male,65.0,master,True
female,56.0,master,True
male,55.0,master,False
male,58.0,master,True
male,75.0,master,True
female,84.0,master,True
male,65.0,master,True
male,60.0,master,True
male,59.9,master,False
male,65.0,master,True
male,60.9,master,True
male,64.0,master,False
male,58.0,master,False
male,65.0,master,True
male,57.5,master,False
male,77.25,master,True
male,64.0,master,True
female,63.35,master,True
female,74.0,master,False
male,60.0,master,True
male,67.0,master,False
female,58.0,master,False
male,61.26,master,False
female,60.0,master,False
male,72.0,master,True
male,56.0,master,True
female,55.0,master,False
male,64.27,master,True
male,65.0,master,False
female,56.0,master,True
female,79.0,master,True
male,68.0,master,True
female,64.2,master,False
male,62.8,master,True
male,64.21,master,False
male,57.0,master,False
male,69.0,master,True
female,59.79,master,False
female,78.0,master,True
female,61.0,master,False
male,67.0,master,True
male,54.38,master,False
female,69.2,master,False
female,61.0,master,False
male,72.0,master,True
male,64.8,master,True
female,56.0,master,True
male,56.3,master,False
male,72.0,master,True
male,77.5,master,True
female,91.0,master,True
female,65.0,master,False
male,57.0,master,True
male,65.0,master,True
male,58.0,master,False
male,66.0,master,True
male,56.87,master,True
female,73.0,master,True
male,65.0,master,True
male,60.0,master,False
male,61.0,master,True
female,65.0,master,False
male,65.0,master,True
male,77.6,master,True
male,72.0,master,True
male,73.0,master,True
female,58.0,master,True
male,53.0,master,False
